year,imdb,title,test,clean_test,binary,code,decade code,average_sentiment
2001,tt0230011,Atlantis: The Lost Empire,notalk-disagree,notalk,FAIL,2001FAIL,2.0,0.8278680000000000
2001,tt0265086,Black Hawk Down,nowomen-disagree,nowomen,FAIL,2001FAIL,2.0,-0.04741200000000000
2001,tt0221027,Blow,notalk,notalk,FAIL,2001FAIL,2.0,0.580308
2001,tt0243155,Bridget Jones&#39;s Diary,ok,ok,PASS,2001PASS,2.0,0.7658800000000000
2001,tt0260866,Don&#39;t Say A Word,ok,ok,PASS,2001PASS,2.0,0.30272400000000000
2001,tt0246578,Donnie Darko,dubious-disagree,dubious,FAIL,2001FAIL,2.0,0.445036
2001,tt0240462,Dr. Dolittle 2,ok,ok,PASS,2001PASS,2.0,0.719688
2001,tt0251075,Evolution,ok,ok,PASS,2001PASS,2.0,0.6355
2001,tt0120681,From Hell,dubious,dubious,FAIL,2001FAIL,2.0,0.110748
2001,tt0162346,Ghost World,ok,ok,PASS,2001PASS,2.0,0.584008
2001,tt0280707,Gosford Park,ok,ok,PASS,2001PASS,2.0,0.496332
2001,tt0212985,Hannibal,ok,ok,PASS,2001PASS,2.0,0.2984200000000000
2001,tt0241527,Harry Potter and the Sorcerer&#39;s Stone,ok,ok,PASS,2001PASS,2.0,0.8024640000000000
2001,tt0248845,Hedwig and the Angry Inch,ok-disagree,ok,PASS,2001PASS,2.0,0.792852
2001,tt0253126,High Heels and Low Lifes,ok,ok,PASS,2001PASS,2.0,0.5512520000000000
2001,tt0160399,Impostor,nowomen,nowomen,FAIL,2001FAIL,2.0,0.4419160000000000
2001,tt0211443,Jason X,ok,ok,PASS,2001PASS,2.0,-0.20930800000000000
2001,tt0261392,Jay and Silent Bob Strike Back,ok,ok,PASS,2001PASS,2.0,0.7849360000000000
2001,tt0263488,Jeepers Creepers,ok,ok,PASS,2001PASS,2.0,-0.094496
2001,tt0236348,Josie and the Pussycats,ok,ok,PASS,2001PASS,2.0,0.6228041666666670
2001,tt0035423,Kate &amp; Leopold,men-disagree,men,FAIL,2001FAIL,2.0,0.9568800000000000
2001,tt0271027,Kiss of the Dragon,notalk,notalk,FAIL,2001FAIL,2.0,0.33397600000000000
2001,tt0264761,Kissing Jessica Stein,ok,ok,PASS,2001PASS,2.0,0.7562840000000000
2001,tt0242587,L.I.E.,notalk,notalk,FAIL,2001FAIL,2.0,0.4752000000000000
2001,tt0146316,Lara Croft: Tomb Raider,nowomen,nowomen,FAIL,2001FAIL,2.0,0.4724240000000000
2001,tt0250494,Legally Blonde,ok,ok,PASS,2001PASS,2.0,0.8942240000000000
2001,tt0258273,Lovely and Amazing,ok,ok,PASS,2001PASS,2.0,0.703108
2001,tt0166276,Monkeybone,dubious-disagree,dubious,FAIL,2001FAIL,2.0,0.35942800000000000
2001,tt0265343,Monsoon Wedding,ok,ok,PASS,2001PASS,2.0,0.8539240000000000
2001,tt0198781,"Monsters, Inc.",notalk-disagree,notalk,FAIL,2001FAIL,2.0,0.832988
2001,tt0203009,Moulin Rouge!,ok,ok,PASS,2001PASS,2.0,0.77192
2001,tt0166924,Mulholland Dr.,ok,ok,PASS,2001PASS,2.0,0.594588
2001,tt0161860,Nowhere in Africa,ok,ok,PASS,2001PASS,2.0,0.880816
2001,tt0240772,Ocean&#39;s Eleven,notalk,notalk,FAIL,2001FAIL,2.0,0.7701400000000000
2001,tt0181739,Osmosis Jones,dubious,dubious,FAIL,2001FAIL,2.0,0.4234320000000000
2001,tt0213149,Pearl Harbor,men-disagree,men,FAIL,2001FAIL,2.0,0.5891480000000000
2001,tt0206275,Save the Last Dance,ok,ok,PASS,2001PASS,2.0,0.7293680000000000
2001,tt0256380,Shallow Hal,ok,ok,PASS,2001PASS,2.0,0.6773560000000000
2001,tt0286112,Shaolin Soccer,nowomen,nowomen,FAIL,2001FAIL,2.0,0.6015840000000000
2001,tt0126029,Shrek,notalk-disagree,notalk,FAIL,2001FAIL,2.0,0.6435720000000000
2001,tt0244970,Someone Like You...,ok,ok,PASS,2001PASS,2.0,0.842876
2001,tt0227538,Spy Kids,ok,ok,PASS,2001PASS,2.0,0.48166400000000000
2001,tt0247745,Super Troopers,notalk,notalk,FAIL,2001FAIL,2.0,0.7116960000000000
2001,tt0232500,The Fast and the Furious,notalk,notalk,FAIL,2001FAIL,2.0,0.6392833333333330
2001,tt0221218,The Glass House,ok,ok,PASS,2001PASS,2.0,0.277392
2001,tt0290879,The Legend of Suriyothai,ok,ok,PASS,2001PASS,2.0,0.5790880000000000
2001,tt0120737,The Lord of the Rings: The Fellowship of the Ring,notalk-disagree,notalk,FAIL,2001FAIL,2.0,0.844684
2001,tt0268995,The Majestic,notalk,notalk,FAIL,2001FAIL,2.0,0.616336
2001,tt0267804,The One,nowomen,nowomen,FAIL,2001FAIL,2.0,0.42774
2001,tt0230600,The Others,ok,ok,PASS,2001PASS,2.0,0.682276
2001,tt0247638,The Princess Diaries,ok,ok,PASS,2001PASS,2.0,0.6271280000000000
2001,tt0265666,The Royal Tenenbaums,ok,ok,PASS,2001PASS,2.0,0.7864760000000000
2001,tt0209475,The Wedding Planner,ok,ok,PASS,2001PASS,2.0,0.5202416666666670
2001,tt0245674,Thir13en Ghosts,notalk,notalk,FAIL,2001FAIL,2.0,0.21113200000000000
2001,tt0139654,Training Day,notalk,notalk,FAIL,2001FAIL,2.0,0.326868
2001,tt0242998,Valentine,men,men,FAIL,2001FAIL,2.0,0.029320833333333300
2001,tt0259711,Vanilla Sky,notalk,notalk,FAIL,2001FAIL,2.0,0.6515720000000000
2001,tt0196229,Zoolander,ok-disagree,ok,PASS,2001PASS,2.0,0.5909040000000000
2000,tt0191754,28 Days,ok,ok,PASS,2000PASS,2.0,0.391924
2000,tt0181875,Almost Famous,ok,ok,PASS,2000PASS,2.0,0.93792
2000,tt0144084,American Psycho,notalk-disagree,notalk,FAIL,2000FAIL,2.0,0.094568
2000,tt0221889,Beautiful Creatures,ok,ok,PASS,2000PASS,2.0,0.22330000000000000
2000,tt0218839,Best in Show,ok,ok,PASS,2000PASS,2.0,0.868672
2000,tt0249462,Billy Elliot,ok,ok,PASS,2000PASS,2.0,0.8610560000000000
2000,tt0181984,Boiler Room,notalk,notalk,FAIL,2000FAIL,2.0,0.525884
2000,tt0204946,Bring It On,ok,ok,PASS,2000PASS,2.0,0.7546320000000000
2000,tt0162222,Cast Away,notalk,notalk,FAIL,2000FAIL,2.0,0.807752
2000,tt0173716,Cecil B. Demented,ok,ok,PASS,2000PASS,2.0,0.4287000000000000
2000,tt0210616,Center Stage,ok,ok,PASS,2000PASS,2.0,0.8592560000000000
2000,tt0160127,Charlie&#39;s Angels,ok,ok,PASS,2000PASS,2.0,0.4746640000000000
2000,tt0120630,Chicken Run,ok,ok,PASS,2000PASS,2.0,0.7663640000000000
2000,tt0241303,Chocolat,ok,ok,PASS,2000PASS,2.0,0.8185040000000000
2000,tt0200550,Coyote Ugly,men-disagree,men,FAIL,2000FAIL,2.0,0.6914041666666670
2000,tt0168629,Dancer in the Dark,ok,ok,PASS,2000PASS,2.0,0.126564
2000,tt0242423,"Dude, Where&#39;s My Car",men,men,FAIL,2000FAIL,2.0,0.37304000000000000
2000,tt0142032,Dune,ok,ok,PASS,2000PASS,2.0,0.553328
2000,tt0195685,Erin Brockovich,ok,ok,PASS,2000PASS,2.0,0.7124240000000000
2000,tt0195714,Final Destination,notalk,notalk,FAIL,2000FAIL,2.0,-0.11143200000000000
2000,tt0172495,Gladiator,nowomen,nowomen,FAIL,2000FAIL,2.0,0.567104
2000,tt0187078,Gone in Sixty Seconds,notalk,notalk,FAIL,2000FAIL,2.0,0.5342875000000000
2000,tt0146882,High Fidelity,men,men,FAIL,2000FAIL,2.0,0.567092
2000,tt0164052,Hollow Man,ok,ok,PASS,2000PASS,2.0,0.4453458333333330
2000,tt0185431,Little Nicky,notalk,notalk,FAIL,2000FAIL,2.0,-0.15278750000000000
2000,tt0199725,Love &amp; Basketball,ok,ok,PASS,2000PASS,2.0,0.8471833333333330
2000,tt0212338,Meet the Parents,men,men,FAIL,2000FAIL,2.0,0.8098480000000000
2000,tt0209144,Memento,notalk,notalk,FAIL,2000FAIL,2.0,0.17259600000000000
2000,tt0212346,Miss Congeniality,ok,ok,PASS,2000PASS,2.0,0.9027720000000000
2000,tt0183523,Mission to Mars,notalk,notalk,FAIL,2000FAIL,2.0,0.6090720000000000
2000,tt0190590,"O Brother, Where Art Thou?",nowomen-disagree,nowomen,FAIL,2000FAIL,2.0,0.9216080000000000
2000,tt0134847,Pitch Black,ok,ok,PASS,2000PASS,2.0,0.582984
2000,tt0257001,Pokemon: The Movie 2000,men,men,FAIL,2000FAIL,2.0,0.6134120000000000
2000,tt0199753,Red Planet,nowomen,nowomen,FAIL,2000FAIL,2.0,0.26297600000000000
2000,tt0210945,Remember the Titans,notalk-disagree,notalk,FAIL,2000FAIL,2.0,0.6917280000000000
2000,tt0180093,Requiem for a Dream,ok,ok,PASS,2000PASS,2.0,0.49033200000000000
2000,tt0122459,Return to Me,dubious-disagree,dubious,FAIL,2000FAIL,2.0,0.863872
2000,tt0165929,Romeo Must Die,nowomen,nowomen,FAIL,2000FAIL,2.0,0.37400400000000000
2000,tt0213203,Rugrats in Paris:,ok,ok,PASS,2000PASS,2.0,0.609608
2000,tt0195234,Saving Grace,ok,ok,PASS,2000PASS,2.0,0.953056
2000,tt0134084,Scream 3,ok,ok,PASS,2000PASS,2.0,-0.5247541666666670
2000,tt0203119,Sexy Beast,men,men,FAIL,2000FAIL,2.0,0.4315280000000000
2000,tt0184894,Shanghai Noon,notalk-disagree,notalk,FAIL,2000FAIL,2.0,0.68424
2000,tt0208092,Snatch.,nowomen-disagree,nowomen,FAIL,2000FAIL,2.0,0.743988
2000,tt0210299,Songcatcher,ok,ok,PASS,2000PASS,2.0,0.8823640000000000
2000,tt0163978,The Beach,notalk,notalk,FAIL,2000FAIL,2.0,0.58656
2000,tt0209958,The Cell,men,men,FAIL,2000FAIL,2.0,-0.04716000000000000
2000,tt0120917,The Emperor&#39;s New Groove,ok-disagree,ok,PASS,2000PASS,2.0,0.7507480000000000
2000,tt0219699,The Gift,dubious,dubious,FAIL,2000FAIL,2.0,0.408564
2000,tt0187393,The Patriot,dubious,dubious,FAIL,2000FAIL,2.0,-0.03535833333333330
2000,tt0138749,The Road to El Dorado,nowomen,nowomen,FAIL,2000FAIL,2.0,0.9561041666666670
2000,tt0202677,The Way of the Gun,men,men,FAIL,2000FAIL,2.0,0.493624
2000,tt0190138,The Whole Nine Yards,ok,ok,PASS,2000PASS,2.0,0.6075440000000000
2000,tt0146309,Thirteen days,notalk,notalk,FAIL,2000FAIL,2.0,0.7214800000000000
2000,tt0120913,Titan A.E.,ok,ok,PASS,2000PASS,2.0,0.7553583333333330
2000,tt0217869,Unbreakable,nowomen-disagree,nowomen,FAIL,2000FAIL,2.0,0.7371480000000000
2000,tt0182508,Urbania,notalk,notalk,FAIL,2000FAIL,2.0,0.5247500000000000
2000,tt0190865,Vertical Limit,notalk,notalk,FAIL,2000FAIL,2.0,0.501344
2000,tt0161081,What Lies Beneath,ok,ok,PASS,2000PASS,2.0,-0.01486000000000000
2000,tt0207201,What Women Want,notalk-disagree,notalk,FAIL,2000FAIL,2.0,0.8242960000000000
2000,tt0198021,Where the Heart Is,ok,ok,PASS,2000PASS,2.0,0.740524
2000,tt0190332,"Wo hu cang long (Crouching Tiger, Hidden Dragon)",ok,ok,PASS,2000PASS,2.0,0.7556360000000000
2000,tt0120903,X-Men,notalk-disagree,notalk,FAIL,2000FAIL,2.0,0.8654120000000000
1999,tt0147800,10 Things I Hate About You,ok,ok,PASS,1999PASS,3.0,0.9186
1999,tt0134273,8MM,notalk,notalk,FAIL,1999FAIL,3.0,-0.094964
1999,tt0169547,American Beauty,ok,ok,PASS,1999PASS,3.0,0.8070916666666660
1999,tt0163651,American Pie,men,men,FAIL,1999FAIL,3.0,0.8318360000000000
1999,tt0122933,Analyze This,notalk,notalk,FAIL,1999FAIL,3.0,0.8242240000000000
1999,tt0166485,Anna and the King,men,men,FAIL,1999FAIL,3.0,0.7557520000000000
1999,tt0149691,Anywhere But Here,dubious,dubious,FAIL,1999FAIL,3.0,0.6525960000000000
1999,tt0145660,Austin Powers: The Spy Who Shagged Me,notalk-disagree,notalk,FAIL,1999FAIL,3.0,0.526104
1999,tt0120601,Being John Malkovich,ok,ok,PASS,1999PASS,3.0,0.7658880000000000
1999,tt0165643,Black and White,ok,ok,PASS,1999PASS,3.0,0.20176400000000000
1999,tt0181316,Blue Streak,notalk,notalk,FAIL,1999FAIL,3.0,0.6275166666666670
1999,tt0171804,Boys Don&#39;t Cry,ok-disagree,ok,PASS,1999PASS,3.0,0.3065160000000000
1999,tt0179116,But I&#39;m a Cheerleader,ok,ok,PASS,1999PASS,3.0,0.8028160000000000
1999,tt0144814,Carrie 2: The Rage,ok,ok,PASS,1999PASS,3.0,0.02985652173913050
1999,tt0139134,Cruel Intentions,ok,ok,PASS,1999PASS,3.0,0.6302041666666670
1999,tt0144168,Dick,ok,ok,PASS,1999PASS,3.0,0.7230760000000000
1999,tt0120655,Dogma,dubious-disagree,dubious,FAIL,1999FAIL,3.0,0.7588400000000000
1999,tt0157503,Drop Dead Gorgeous,ok,ok,PASS,1999PASS,3.0,0.8463840000000000
1999,tt0126886,Election,ok,ok,PASS,1999PASS,3.0,0.7351125000000000
1999,tt0120663,Eyes Wide Shut,ok,ok,PASS,1999PASS,3.0,0.710372
1999,tt0137523,Fight Club,notalk-disagree,notalk,FAIL,1999FAIL,3.0,0.7102760000000000
1999,tt0155711,Flawless,notalk,notalk,FAIL,1999FAIL,3.0,0.7216720000000000
1999,tt0126916,For Love of the Game,men,men,FAIL,1999FAIL,3.0,0.9488
1999,tt0177789,Galaxy Quest,notalk-disagree,notalk,FAIL,1999FAIL,3.0,0.972804
1999,tt0172493,"Girl, Interrupted",ok,ok,PASS,1999PASS,3.0,0.5225520000000000
1999,tt0139239,Go!,ok,ok,PASS,1999PASS,3.0,0.5896000000000000
1999,tt0155776,Jawbreaker,ok,ok,PASS,1999PASS,3.0,0.592596
1999,tt0175880,Magnolia,notalk-disagree,notalk,FAIL,1999FAIL,3.0,0.717812
1999,tt0158811,Muppets From Space,ok,ok,PASS,1999PASS,3.0,0.6725458333333330
1999,tt0132347,Mystery Men,nowomen-disagree,nowomen,FAIL,1999FAIL,3.0,0.744016
1999,tt0125439,Notting Hill,ok,ok,PASS,1999PASS,3.0,0.8953360000000000
1999,tt0151804,Office Space,notalk,notalk,FAIL,1999FAIL,3.0,0.543496
1999,tt0120784,Payback,notalk,notalk,FAIL,1999FAIL,3.0,0.47451600000000000
1999,tt0190641,Pocket Monsters: Mewtwo Strikes Back!,notalk-disagree,notalk,FAIL,1999FAIL,3.0,0.4498916666666670
1999,tt0129332,Ravenous,notalk,notalk,FAIL,1999FAIL,3.0,0.29899600000000000
1999,tt0162661,Sleepy Hollow,ok,ok,PASS,1999PASS,3.0,0.6967280000000000
1999,tt0158983,South Park: Bigger Longer &amp; Uncut,dubious-disagree,dubious,FAIL,1999FAIL,3.0,0.3755875
1999,tt0120915,Star Wars: Episode I - The Phantom Menace,ok,ok,PASS,1999PASS,3.0,0.46862083333333300
1999,tt0164912,Stuart Little,notalk-disagree,notalk,FAIL,1999FAIL,3.0,0.5955608695652170
1999,tt0120855,Tarzan,men-disagree,men,FAIL,1999FAIL,3.0,0.82495
1999,tt0120657,The 13th Warrior,dubious-disagree,dubious,FAIL,1999FAIL,3.0,0.7409320000000000
1999,tt0185937,The Blair Witch Project,ok,ok,PASS,1999PASS,3.0,-0.5513160000000000
1999,tt0144117,The Boondock Saints,nowomen-disagree,nowomen,FAIL,1999FAIL,3.0,0.36758750000000000
1999,tt0120689,The Green Mile,notalk-disagree,notalk,FAIL,1999FAIL,3.0,0.628112
1999,tt0171363,The Haunting,ok,ok,PASS,1999PASS,3.0,-0.153404
1999,tt0129167,The Iron Giant,nowomen-disagree,nowomen,FAIL,1999FAIL,3.0,0.8009040000000000
1999,tt0133093,The Matrix,ok-disagree,ok,PASS,1999PASS,3.0,0.844232
1999,tt0120616,The Mummy,notalk,notalk,FAIL,1999FAIL,3.0,0.9106291666666670
1999,tt0167404,The Sixth Sense,dubious-disagree,dubious,FAIL,1999FAIL,3.0,0.613116
1999,tt0134119,The Talented Mr. Ripley,dubious,dubious,FAIL,1999FAIL,3.0,0.8993920000000000
1999,tt0144640,Three to Tango,notalk,notalk,FAIL,1999FAIL,3.0,0.897344
1999,tt0151568,Topsy-Turvy,ok,ok,PASS,1999PASS,3.0,0.9157960000000000
1999,tt0120363,Toy Story 2,notalk-disagree,notalk,FAIL,1999FAIL,3.0,0.888448
1999,tt0120458,Virus,dubious,dubious,FAIL,1999FAIL,3.0,0.5860640000000000
1999,tt0120891,Wild Wild West,men,men,FAIL,1999FAIL,3.0,0.46070000000000000
1999,tt0131646,Wing Commander,men,men,FAIL,1999FAIL,3.0,0.079128
1998,tt0120577,54,notalk,notalk,FAIL,1998FAIL,3.0,0.627916
1998,tt0120623,A Bug&#39;s Life,ok,ok,PASS,1998PASS,3.0,0.67872
1998,tt0120586,American History X,men-disagree,men,FAIL,1998FAIL,3.0,-0.027760000000000000
1998,tt0120591,Armageddon,notalk,notalk,FAIL,1998FAIL,3.0,0.649952
1998,tt0120603,Beloved,ok,ok,PASS,1998PASS,3.0,-0.032428000000000000
1998,tt0120611,Blade,notalk,notalk,FAIL,1998FAIL,3.0,0.706264
1998,tt0144120,Bride of Chucky,notalk,notalk,FAIL,1998FAIL,3.0,0.44388800000000000
1998,tt0118789,Buffalo &#39;66,notalk,notalk,FAIL,1998FAIL,3.0,0.7307041666666670
1998,tt0118929,Dark City,notalk-disagree,notalk,FAIL,1998FAIL,3.0,0.6759640000000000
1998,tt0120647,Deep Impact,ok,ok,PASS,1998PASS,3.0,0.6177080000000000
1998,tt0134619,Disturbing Behavior,notalk,notalk,FAIL,1998FAIL,3.0,0.10134800000000000
1998,tt0127536,Elizabeth,ok,ok,PASS,1998PASS,3.0,0.735284
1998,tt0120660,Enemy of the State,notalk,notalk,FAIL,1998FAIL,3.0,0.50164
1998,tt0120631,Ever After,ok,ok,PASS,1998PASS,3.0,0.8198800000000000
1998,tt0120669,Fear and Loathing in Las Vegas,notalk,notalk,FAIL,1998FAIL,3.0,0.3029880000000000
1998,tt0154420,Festen (The Celebration),dubious-disagree,dubious,FAIL,1998FAIL,3.0,0.39651304347826100
1998,tt0162973,Get Real,men,men,FAIL,1998FAIL,3.0,0.7914160000000000
1998,tt0120685,Godzilla,dubious,dubious,FAIL,1998FAIL,3.0,0.29128400000000000
1998,tt0120694,Halloween H20: 20 Years Later,ok,ok,PASS,1998PASS,3.0,0.19726000000000000
1998,tt0147612,Happiness,ok,ok,PASS,1998PASS,3.0,0.6256560000000000
1998,tt0119313,Hope Floats,ok,ok,PASS,1998PASS,3.0,0.7121640000000000
1998,tt0147004,Little Voice,ok,ok,PASS,1998PASS,3.0,0.8271760000000000
1998,tt0120735,"Lock, Stock and Two Smoking Barrels",notalk,notalk,FAIL,1998FAIL,3.0,0.31501600000000000
1998,tt0120738,Lost in Space,ok,ok,PASS,1998PASS,3.0,0.32878333333333300
1998,tt0120749,Mercury Rising,notalk,notalk,FAIL,1998FAIL,3.0,0.48489600000000000
1998,tt0120762,Mulan,dubious-disagree,dubious,FAIL,1998FAIL,3.0,0.8356720000000000
1998,tt0120780,Out of Sight,men,men,FAIL,1998FAIL,3.0,0.700548
1998,tt0138704,Pi,men,men,FAIL,1998FAIL,3.0,0.3272320000000000
1998,tt0120791,Practical Magic,ok,ok,PASS,1998PASS,3.0,0.469425
1998,tt0119942,Primary Colors,ok,ok,PASS,1998PASS,3.0,0.72174
1998,tt0120800,Quest for Camelot,ok,ok,PASS,1998PASS,3.0,0.6420240000000000
1998,tt0128442,Rounders,notalk,notalk,FAIL,1998FAIL,3.0,0.8993040000000000
1998,tt0130827,Run Lola Run,notalk-disagree,notalk,FAIL,1998FAIL,3.0,0.636552
1998,tt0120812,Rush Hour,ok-disagree,ok,PASS,1998PASS,3.0,0.5921000000000000
1998,tt0128445,Rushmore,notalk-disagree,notalk,FAIL,1998FAIL,3.0,0.9316320000000000
1998,tt0120813,Safe Men,nowomen,nowomen,FAIL,1998FAIL,3.0,0.7629916666666670
1998,tt0120815,Saving Private Ryan,nowomen,nowomen,FAIL,1998FAIL,3.0,-0.19217600000000000
1998,tt0138097,Shakespeare in Love,ok,ok,PASS,1998PASS,3.0,0.876488
1998,tt0120828,Six Days Seven Nights,notalk,notalk,FAIL,1998FAIL,3.0,0.6556840000000000
1998,tt0120148,Sliding Doors,ok,ok,PASS,1998PASS,3.0,0.848792
1998,tt0120831,Slums of Beverly Hills,ok,ok,PASS,1998PASS,3.0,0.8483600000000000
1998,tt0122718,Small Soldiers,notalk,notalk,FAIL,1998FAIL,3.0,0.7450720000000000
1998,tt0120321,Smoke Signals,ok,ok,PASS,1998PASS,3.0,0.7159840000000000
1998,tt0120184,Sphere,notalk,notalk,FAIL,1998FAIL,3.0,0.5636320000000000
1998,tt0120844,Star Trek: Insurrection,ok,ok,PASS,1998PASS,3.0,0.7452280000000000
1998,tt0120686,Stepmom,ok,ok,PASS,1998PASS,3.0,0.558524
1998,tt0118661,The Avengers,ok,ok,PASS,1998PASS,3.0,0.22428
1998,tt0118715,The Big Lebowski,notalk-disagree,notalk,FAIL,1998FAIL,3.0,0.820368
1998,tt0133751,The Faculty,dubious,dubious,FAIL,1998FAIL,3.0,0.7068960000000000
1998,tt0120744,The Man in the Iron Mask,notalk-disagree,notalk,FAIL,1998FAIL,3.0,0.7392400000000000
1998,tt0120746,The Mask of Zorro,notalk-disagree,notalk,FAIL,1998FAIL,3.0,0.8690640000000000
1998,tt0120768,The Negotiator,notalk,notalk,FAIL,1998FAIL,3.0,0.5947166666666670
1998,tt0120794,The Prince of Egypt,notalk-disagree,notalk,FAIL,1998FAIL,3.0,0.6416400000000000
1998,tt0120108,The Proposition,men,men,FAIL,1998FAIL,3.0,0.307624
1998,tt0120863,The Thin Red Line,notalk,notalk,FAIL,1998FAIL,3.0,0.03825200000000000
1998,tt0120382,The Truman Show,notalk-disagree,notalk,FAIL,1998FAIL,3.0,0.7308520000000000
1998,tt0129387,There&#39;s Something About Mary,ok,ok,PASS,1998PASS,3.0,0.838428
1998,tt0146336,Urban Legend,ok,ok,PASS,1998PASS,3.0,-0.06116800000000000
1998,tt0120877,Vampires (John Carpenter&#39;s),nowomen,nowomen,FAIL,1998FAIL,3.0,0.453228
1998,tt0120879,Velvet Goldmine,men,men,FAIL,1998FAIL,3.0,0.802272
1998,tt0120890,Wild Things,men-disagree,men,FAIL,1998FAIL,3.0,0.5982920000000000
1998,tt0128853,You&#39;ve Got Mail,ok,ok,PASS,1998PASS,3.0,0.8653600000000000
1997,tt0120133,A Simple Wish,ok,ok,PASS,1997PASS,3.0,0.81226
1997,tt0118570,Air Bud,notalk,notalk,FAIL,1997FAIL,3.0,0.5249791666666670
1997,tt0118571,Air Force One,notalk,notalk,FAIL,1997FAIL,3.0,0.10663600000000000
1997,tt0118583,Alien: Resurrection,ok,ok,PASS,1997PASS,3.0,0.23260416666666700
1997,tt0118617,Anastasia,ok,ok,PASS,1997PASS,3.0,0.8862600000000000
1997,tt0119822,As Good as It Gets,ok,ok,PASS,1997PASS,3.0,0.7411120000000000
1997,tt0118655,Austin Powers: International Man of Mystery,men,men,FAIL,1997FAIL,3.0,0.7111416666666670
1997,tt0118688,Batman &amp; Robin,men-disagree,men,FAIL,1997FAIL,3.0,-0.06636800000000000
1997,tt0118749,Boogie Nights,dubious-disagree,dubious,FAIL,1997FAIL,3.0,0.7939040000000000
1997,tt0118829,Cats Don&#39;t Dance,ok,ok,PASS,1997PASS,3.0,0.847444
1997,tt0118842,Chasing Amy,ok,ok,PASS,1997PASS,3.0,0.8338880000000000
1997,tt0128996,Cinderella,ok,ok,PASS,1997PASS,3.0,0.7663640000000000
1997,tt0118866,Clockwatchers,ok,ok,PASS,1997PASS,3.0,0.43690833333333300
1997,tt0118880,Con Air,notalk-disagree,notalk,FAIL,1997FAIL,3.0,0.56322
1997,tt0118883,Conspiracy Theory,men,men,FAIL,1997FAIL,3.0,0.609324
1997,tt0118884,Contact,ok,ok,PASS,1997PASS,3.0,0.8265280000000000
1997,tt0119080,Eve&#39;s Bayou,ok,ok,PASS,1997PASS,3.0,0.6400320000000000
1997,tt0119081,Event Horizon,ok,ok,PASS,1997PASS,3.0,-0.019128000000000000
1997,tt0119114,Fever Pitch,ok,ok,PASS,1997PASS,3.0,0.8305320000000000
1997,tt0119137,Flubber,men,men,FAIL,1997FAIL,3.0,0.596
1997,tt0119173,G.I. Jane,ok,ok,PASS,1997PASS,3.0,0.25242800000000000
1997,tt0119177,Gattaca,notalk-disagree,notalk,FAIL,1997FAIL,3.0,0.946432
1997,tt0119190,George of the Jungle,ok,ok,PASS,1997PASS,3.0,0.6359880000000000
1997,tt0119217,Good Will Hunting,nowomen-disagree,nowomen,FAIL,1997FAIL,3.0,0.7779043478260870
1997,tt0119229,Grosse Pointe Blank,ok,ok,PASS,1997PASS,3.0,0.7695000000000000
1997,tt0119282,Hercules,ok-disagree,ok,PASS,1997PASS,3.0,0.876772
1997,tt0119345,I Know What You Did Last Summer,ok,ok,PASS,1997PASS,3.0,0.16423200000000000
1997,tt0119361,In the Company of Men,notalk,notalk,FAIL,1997FAIL,3.0,0.18201600000000000
1997,tt0119396,Jackie Brown,ok,ok,PASS,1997PASS,3.0,0.89972
1997,tt0119468,Kiss the Girls,men,men,FAIL,1997FAIL,3.0,0.590004
1997,tt0119488,L.A. Confidential,notalk,notalk,FAIL,1997FAIL,3.0,0.7423800000000000
1997,tt0119528,Liar Liar,notalk-disagree,notalk,FAIL,1997FAIL,3.0,0.8059720000000000
1997,tt0119654,Men in Black,notalk,notalk,FAIL,1997FAIL,3.0,0.957564
1997,tt0119698,Mononoke-hime,ok,ok,PASS,1997PASS,3.0,0.6446880000000000
1997,tt0119707,Mortal Kombat: Annihilation,ok,ok,PASS,1997PASS,3.0,0.09574000000000000
1997,tt0417001,Must love Dogs,men,men,FAIL,1997FAIL,3.0,0.881384
1997,tt0119738,My Best Friend&#39;s Wedding,men-disagree,men,FAIL,1997FAIL,3.0,0.6384600000000000
1997,tt0124819,Orgazmo,notalk,notalk,FAIL,1997FAIL,3.0,0.5285500000000000
1997,tt0120082,Scream 2,ok,ok,PASS,1997PASS,3.0,-0.01841600000000000
1997,tt0120094,Selena,ok,ok,PASS,1997PASS,3.0,0.7385400000000000
1997,tt0120152,Smilla&#39;s Sense of Snow,ok,ok,PASS,1997PASS,3.0,0.25246
1997,tt0120177,Spawn,ok,ok,PASS,1997PASS,3.0,0.137972
1997,tt0120201,Starship Troopers,ok,ok,PASS,1997PASS,3.0,0.36989200000000000
1997,tt0118971,The Devil&#39;s Advocate,ok,ok,PASS,1997PASS,3.0,0.5346833333333330
1997,tt0119116,The Fifth Element,notalk-disagree,notalk,FAIL,1997FAIL,3.0,0.9314000000000000
1997,tt0119174,The Game,notalk,notalk,FAIL,1997FAIL,3.0,0.520332
1997,tt0119567,The Lost World: Jurassic Park,dubious,dubious,FAIL,1997FAIL,3.0,0.44954400000000000
1997,tt0119874,The Peacemaker,dubious,dubious,FAIL,1997FAIL,3.0,0.368392
1997,tt0119925,The Postman,notalk,notalk,FAIL,1997FAIL,3.0,0.4461280000000000
1997,tt0120338,Titanic,ok,ok,PASS,1997PASS,3.0,0.8486391304347830
1997,tt0120461,Volcano,ok,ok,PASS,1997PASS,3.0,0.298248
